,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186
2015-05-05,3.0,38684.0,1897.0,8.0,31800.0,13.0,9275.0,42777.0,4258.0,13.0,20125.0,52589.0,4044.0,40585.0,63407.0,24446.0,10.0,31513.0,31882.0,1787.0,36792.0,8.0,1259.0,37923.0,4756.0,5.0,6.0,1697.0,2.0,20.0,53.0,1395.0,40.0,5.0,25.0,6.0,11.0,33126.0,10.0,9347.0,31920.0,1562.0,1673.0,10.0,7.0,1471.0,1105.0,54879.0,34.0,9.0,19.0,61633.0,38112.0,13.0,729.0,17.0,30.0,10.0,587.0,9607.0,926.0,6.0,7.0,35169.0,9.0,846.0,1177.0,7228.0,1091.0,4.0,6.0,1744.0,11.0,2046.0,2104.0,2.0,2630.0,3702.0,2188.0,4.0,5.0,3772.0,822.0,5.0,10.0,2918.0,287.0,5.0,14.0,36.0,23.0,2.0,11.0,10.0,6.0,12.0,10.0,6.0,10.0,1697.0,26.0,1444.0,20.0,1.0,1228.0,3750.0,8.0,9.0,837.0,14.0,0.0,0.0,3.0,2383.0,3052.0,0.0,1.0,1.0,13.0,0.0,3617.0,0.0,0.0,2004.0,240.0,1001.0,0.0,3.0,957.0,13.0,1.0,105.0,1.0,1.0,3.0,0.0,0.0,9.0,12.0,1.0,2.0,2.0,0.0,10.0,1.0,1010.0,0.0,6.0,0.0,1165.0,14.0,18.0,35.0,1.0,128.0,1359.0,4.0,3.0,9.0,1.0,1.0,0.0,13.0,3.0,1.0,6.0,2.0,0.0,24.0,3.0,3.0,3.0,6.0,6.0,6.0,9.0,1.0,1.0,3.0,5.0,6.0,7.0,3.0,0.0,5.0,12.0,100.0
2015-05-12,7.0,29104.0,2004.0,11.0,26798.0,7.0,7894.0,37202.0,4071.0,8.0,18129.0,59813.0,4133.0,49382.0,70579.0,21905.0,6.0,25446.0,26143.0,1886.0,44649.0,7.0,1302.0,31247.0,4384.0,3.0,9.0,1853.0,3.0,16.0,76.0,1458.0,48.0,7.0,29.0,7.0,13.0,25299.0,13.0,8484.0,38639.0,1579.0,1795.0,11.0,6.0,1533.0,1188.0,46586.0,38.0,3.0,14.0,45686.0,29523.0,19.0,950.0,7.0,7.0,18.0,595.0,9664.0,1114.0,7.0,1.0,28813.0,7.0,873.0,1281.0,7091.0,1255.0,1.0,7.0,2151.0,4.0,2301.0,2172.0,15.0,3201.0,3702.0,2564.0,5.0,4.0,3999.0,1028.0,4.0,7.0,3221.0,325.0,7.0,5.0,28.0,23.0,6.0,11.0,11.0,10.0,27.0,6.0,5.0,8.0,1636.0,63.0,1561.0,23.0,3.0,1396.0,4345.0,5.0,18.0,1006.0,2.0,8.0,2.0,12.0,2609.0,3198.0,0.0,1.0,4.0,4.0,1.0,3658.0,1.0,1.0,2257.0,217.0,1118.0,3.0,3.0,1344.0,13.0,1.0,97.0,4.0,1.0,0.0,0.0,2.0,4.0,12.0,1.0,3.0,3.0,4.0,3.0,1.0,1456.0,0.0,6.0,0.0,1241.0,14.0,17.0,87.0,1.0,109.0,1452.0,6.0,2.0,4.0,8.0,5.0,0.0,4.0,11.0,1.0,3.0,5.0,3.0,20.0,2.0,1.0,0.0,2.0,11.0,7.0,15.0,0.0,0.0,2.0,6.0,13.0,8.0,3.0,2.0,4.0,11.0,75.0
2015-05-19,12.0,30738.0,2013.0,11.0,25437.0,13.0,7961.0,35593.0,4139.0,14.0,17104.0,55568.0,4272.0,45982.0,74399.0,21118.0,7.0,25333.0,27964.0,2196.0,39663.0,12.0,1366.0,31128.0,3755.0,9.0,10.0,2112.0,3.0,19.0,93.0,1814.0,59.0,5.0,30.0,11.0,4.0,26854.0,11.0,8482.0,41301.0,1910.0,1983.0,17.0,12.0,1635.0,1470.0,44401.0,40.0,7.0,24.0,47100.0,30729.0,17.0,1110.0,2.0,9.0,28.0,1170.0,9798.0,1492.0,7.0,6.0,30536.0,4.0,1053.0,1539.0,6394.0,1625.0,5.0,10.0,2402.0,3.0,3303.0,2373.0,31.0,3760.0,3854.0,2789.0,7.0,4.0,3976.0,1286.0,9.0,14.0,3384.0,428.0,5.0,3.0,38.0,464.0,4.0,9.0,14.0,10.0,33.0,8.0,6.0,10.0,1852.0,40.0,1725.0,16.0,3.0,1535.0,5185.0,9.0,290.0,1184.0,8.0,0.0,3.0,13.0,3038.0,3357.0,2.0,1.0,3.0,32.0,2.0,3720.0,2.0,3.0,2646.0,266.0,1365.0,2.0,7.0,1859.0,17.0,5.0,148.0,1.0,4.0,1.0,2.0,1.0,6.0,16.0,1.0,3.0,5.0,2.0,7.0,4.0,1895.0,1.0,8.0,0.0,1469.0,29.0,21.0,34.0,4.0,110.0,1638.0,3.0,1.0,5.0,9.0,2.0,1.0,5.0,15.0,2.0,3.0,2.0,2.0,36.0,7.0,7.0,6.0,5.0,16.0,13.0,15.0,0.0,2.0,2.0,30.0,14.0,17.0,6.0,4.0,3.0,36.0,67.0
2015-05-26,8.0,34953.0,2196.0,9.0,31578.0,19.0,8315.0,43863.0,4613.0,13.0,21736.0,62158.0,4662.0,50563.0,67251.0,25554.0,9.0,32922.0,30244.0,2274.0,48207.0,14.0,1523.0,37564.0,4044.0,6.0,8.0,2455.0,13.0,21.0,82.0,2349.0,44.0,12.0,42.0,19.0,10.0,30740.0,15.0,8888.0,38746.0,2519.0,2284.0,25.0,14.0,1927.0,1690.0,54966.0,51.0,17.0,28.0,56369.0,37358.0,25.0,1242.0,16.0,18.0,86.0,1031.0,10943.0,2332.0,10.0,11.0,36584.0,20.0,1177.0,1715.0,5277.0,1558.0,15.0,16.0,2814.0,10.0,4553.0,2625.0,23.0,4076.0,4318.0,3085.0,12.0,10.0,4513.0,1894.0,12.0,15.0,3745.0,673.0,10.0,10.0,62.0,83.0,14.0,12.0,19.0,13.0,42.0,8.0,11.0,10.0,1804.0,46.0,2059.0,29.0,6.0,1824.0,6082.0,15.0,27.0,1249.0,7.0,6.0,6.0,14.0,3688.0,4498.0,5.0,1.0,8.0,19.0,7.0,4242.0,3.0,7.0,2888.0,353.0,1420.0,2.0,6.0,1425.0,19.0,3.0,173.0,4.0,3.0,2.0,1.0,10.0,6.0,22.0,0.0,8.0,11.0,2.0,12.0,6.0,1291.0,6.0,13.0,3.0,1176.0,40.0,21.0,40.0,4.0,85.0,1215.0,13.0,2.0,10.0,6.0,1.0,2.0,9.0,8.0,0.0,5.0,4.0,0.0,43.0,5.0,9.0,6.0,6.0,14.0,15.0,19.0,1.0,4.0,2.0,21.0,16.0,9.0,22.0,3.0,8.0,21.0,83.0
2015-06-02,15.0,33978.0,2680.0,8.0,28929.0,18.0,6141.0,38185.0,5028.0,22.0,21059.0,62984.0,5804.0,49988.0,77424.0,23840.0,6.0,30435.0,25893.0,2622.0,49443.0,9.0,1754.0,31862.0,4546.0,13.0,16.0,3024.0,16.0,20.0,117.0,2857.0,47.0,11.0,42.0,13.0,8.0,28666.0,16.0,8032.0,40262.0,2950.0,2876.0,13.0,15.0,2343.0,1904.0,56035.0,62.0,18.0,23.0,60384.0,39546.0,20.0,1500.0,22.0,13.0,23.0,701.0,10048.0,3257.0,10.0,10.0,35059.0,14.0,1585.0,2253.0,3515.0,1777.0,14.0,16.0,3530.0,7.0,5766.0,3105.0,21.0,5301.0,5126.0,3816.0,10.0,3.0,5488.0,2561.0,11.0,15.0,4461.0,861.0,7.0,3.0,46.0,38.0,15.0,7.0,33.0,14.0,40.0,2.0,6.0,12.0,2226.0,51.0,2591.0,15.0,5.0,2493.0,9133.0,17.0,32.0,1532.0,32.0,4.0,3.0,18.0,4656.0,9000.0,14.0,3.0,10.0,18.0,11.0,4736.0,3.0,6.0,3501.0,457.0,1677.0,2.0,9.0,1387.0,12.0,2.0,137.0,1.0,4.0,3.0,3.0,1.0,12.0,15.0,0.0,6.0,8.0,7.0,13.0,7.0,1237.0,0.0,6.0,4.0,1348.0,19.0,27.0,88.0,4.0,61.0,1202.0,5.0,4.0,8.0,8.0,4.0,0.0,5.0,13.0,3.0,7.0,0.0,2.0,27.0,3.0,5.0,5.0,5.0,9.0,2.0,14.0,0.0,3.0,3.0,17.0,17.0,4.0,16.0,5.0,25.0,17.0,60.0
2015-06-09,7.0,32442.0,2871.0,9.0,29336.0,10.0,5516.0,38796.0,5148.0,5.0,18997.0,56688.0,6746.0,46830.0,65825.0,23347.0,3.0,28949.0,30299.0,2725.0,45054.0,7.0,2044.0,35247.0,4715.0,6.0,8.0,3531.0,6.0,9.0,33.0,3360.0,16.0,22.0,15.0,9.0,4.0,27838.0,6.0,8481.0,35425.0,3037.0,3607.0,12.0,5.0,2800.0,1673.0,50784.0,16.0,7.0,15.0,51440.0,34827.0,13.0,1697.0,5.0,16.0,11.0,560.0,11562.0,3700.0,7.0,6.0,31983.0,5.0,1910.0,2672.0,3154.0,1961.0,10.0,9.0,4177.0,8.0,5361.0,3684.0,5.0,6233.0,6234.0,4293.0,2.0,5.0,6424.0,3507.0,5.0,5.0,5373.0,1019.0,5.0,12.0,15.0,13.0,3.0,6.0,11.0,7.0,21.0,9.0,6.0,8.0,2671.0,30.0,3137.0,19.0,1.0,3023.0,10010.0,4.0,3.0,1771.0,3.0,0.0,1.0,4.0,5609.0,11145.0,0.0,0.0,1.0,11.0,0.0,5245.0,1.0,4.0,4213.0,511.0,1881.0,1.0,4.0,920.0,10.0,2.0,89.0,1.0,0.0,3.0,0.0,0.0,5.0,14.0,4.0,0.0,0.0,0.0,6.0,0.0,907.0,0.0,6.0,0.0,1212.0,21.0,18.0,53.0,2.0,51.0,1008.0,1.0,2.0,6.0,3.0,0.0,1.0,7.0,8.0,0.0,3.0,4.0,0.0,14.0,1.0,2.0,5.0,3.0,11.0,3.0,14.0,0.0,2.0,1.0,6.0,8.0,8.0,1.0,1.0,0.0,12.0,154.0
2015-06-16,8.0,36194.0,3035.0,11.0,32110.0,13.0,5937.0,41385.0,4850.0,19.0,19696.0,54424.0,6784.0,46355.0,64858.0,23630.0,10.0,30326.0,31567.0,2882.0,44517.0,22.0,2118.0,35705.0,4563.0,17.0,8.0,3528.0,11.0,23.0,45.0,3338.0,34.0,4.0,26.0,18.0,6.0,30660.0,13.0,8791.0,34084.0,2390.0,3370.0,14.0,10.0,2816.0,1388.0,53206.0,56.0,20.0,32.0,57783.0,36633.0,18.0,1525.0,5.0,25.0,16.0,795.0,11939.0,3369.0,3.0,13.0,35548.0,16.0,1838.0,2536.0,4937.0,1889.0,12.0,15.0,3830.0,10.0,4553.0,3542.0,13.0,6993.0,6462.0,4474.0,8.0,5.0,6549.0,3953.0,12.0,9.0,5933.0,806.0,7.0,7.0,38.0,18.0,8.0,7.0,22.0,15.0,16.0,4.0,2.0,8.0,3168.0,50.0,3193.0,21.0,3.0,2933.0,10242.0,6.0,6.0,1678.0,3.0,0.0,2.0,7.0,5633.0,11174.0,1.0,0.0,2.0,18.0,0.0,5367.0,0.0,2.0,4348.0,507.0,1972.0,1.0,7.0,389.0,17.0,2.0,100.0,0.0,1.0,2.0,1.0,3.0,7.0,11.0,27.0,9.0,2.0,0.0,13.0,0.0,429.0,0.0,5.0,1.0,816.0,30.0,19.0,61.0,0.0,35.0,653.0,2.0,1.0,9.0,2.0,2.0,0.0,8.0,22.0,2.0,9.0,4.0,2.0,30.0,1.0,5.0,3.0,1.0,23.0,8.0,19.0,1.0,1.0,7.0,13.0,9.0,8.0,5.0,3.0,1.0,21.0,108.0
2015-06-23,16.0,29664.0,2936.0,14.0,28384.0,18.0,6229.0,40911.0,4836.0,20.0,17572.0,56650.0,6388.0,46975.0,64786.0,21859.0,12.0,28698.0,29102.0,3024.0,45614.0,17.0,2105.0,35790.0,4459.0,12.0,4.0,3294.0,7.0,23.0,60.0,3407.0,44.0,8.0,40.0,12.0,4.0,24889.0,8.0,8652.0,35230.0,1882.0,3314.0,11.0,18.0,2660.0,1154.0,49086.0,41.0,12.0,16.0,47571.0,53526.0,18.0,1273.0,6.0,24.0,11.0,942.0,11551.0,3186.0,6.0,6.0,34512.0,15.0,2003.0,2720.0,6570.0,1721.0,8.0,4.0,3151.0,12.0,4865.0,3966.0,19.0,8254.0,6757.0,4568.0,5.0,6.0,6644.0,2417.0,7.0,9.0,5954.0,804.0,4.0,3.0,28.0,35.0,5.0,11.0,17.0,12.0,27.0,4.0,6.0,7.0,3402.0,36.0,3114.0,36.0,3.0,2974.0,11596.0,8.0,16.0,1460.0,2.0,2.0,2.0,10.0,5410.0,12947.0,1.0,1.0,5.0,4.0,0.0,5142.0,1.0,3.0,4830.0,516.0,2284.0,0.0,4.0,262.0,19.0,7.0,134.0,0.0,2.0,3.0,4.0,1.0,10.0,17.0,516.0,5.0,2.0,0.0,22.0,0.0,239.0,0.0,5.0,2.0,524.0,7.0,17.0,71.0,10.0,32.0,408.0,2.0,2.0,10.0,4.0,2.0,0.0,13.0,8.0,2.0,6.0,5.0,4.0,26.0,2.0,2.0,1.0,6.0,3.0,8.0,8.0,0.0,0.0,3.0,3.0,15.0,4.0,6.0,3.0,2.0,10.0,69.0
2015-06-30,14.0,38593.0,3024.0,6.0,33815.0,21.0,6285.0,44045.0,4407.0,20.0,21400.0,77623.0,6098.0,61686.0,71065.0,27652.0,26.0,36587.0,34108.0,2987.0,59681.0,27.0,2068.0,36878.0,4253.0,13.0,15.0,3011.0,34.0,32.0,124.0,3353.0,67.0,5.0,61.0,18.0,23.0,35527.0,13.0,8626.0,51028.0,1597.0,3213.0,19.0,16.0,2608.0,1668.0,55409.0,60.0,35.0,27.0,92380.0,57605.0,28.0,943.0,17.0,24.0,63.0,991.0,11387.0,2854.0,19.0,2.0,35759.0,30.0,1934.0,2725.0,8045.0,1464.0,23.0,22.0,2699.0,21.0,4236.0,4051.0,37.0,8813.0,6863.0,4715.0,11.0,2.0,6957.0,1450.0,14.0,14.0,5908.0,700.0,10.0,9.0,56.0,8.0,15.0,17.0,34.0,17.0,34.0,4.0,8.0,17.0,3479.0,61.0,3297.0,43.0,5.0,2943.0,11568.0,15.0,4.0,1412.0,32.0,1.0,6.0,17.0,5113.0,12915.0,30.0,13.0,23.0,25.0,24.0,5302.0,12.0,4.0,4879.0,524.0,2217.0,6.0,14.0,163.0,18.0,3.0,217.0,3.0,3.0,6.0,4.0,11.0,16.0,22.0,1157.0,8.0,16.0,14.0,26.0,33.0,182.0,10.0,15.0,16.0,354.0,17.0,46.0,45.0,4.0,22.0,277.0,20.0,9.0,11.0,9.0,8.0,5.0,14.0,11.0,4.0,7.0,4.0,4.0,77.0,7.0,7.0,10.0,8.0,14.0,6.0,12.0,0.0,3.0,6.0,10.0,65.0,7.0,26.0,7.0,24.0,18.0,85.0
2015-07-07,6.0,33164.0,2985.0,10.0,30178.0,8.0,6846.0,36990.0,4469.0,11.0,19405.0,70136.0,6182.0,55157.0,63499.0,24171.0,5.0,26992.0,28731.0,3044.0,57551.0,11.0,2029.0,34661.0,4310.0,4.0,5.0,2383.0,6.0,13.0,42.0,3530.0,38.0,6.0,18.0,16.0,2.0,30601.0,12.0,9279.0,46024.0,1970.0,3265.0,12.0,9.0,2700.0,2271.0,52606.0,26.0,6.0,18.0,80900.0,11272.0,7.0,915.0,6.0,6.0,11.0,473.0,12201.0,3097.0,5.0,7.0,36199.0,3.0,2088.0,2896.0,9124.0,1401.0,4.0,8.0,2807.0,4.0,4490.0,4299.0,2.0,9039.0,7427.0,4913.0,6.0,7.0,7243.0,1246.0,9.0,2.0,6323.0,730.0,3.0,9.0,22.0,23.0,2.0,3.0,18.0,4.0,18.0,5.0,4.0,8.0,3703.0,29.0,3548.0,7.0,1.0,2957.0,11905.0,5.0,9.0,1563.0,0.0,1.0,1.0,2.0,5402.0,12640.0,0.0,0.0,0.0,8.0,0.0,5807.0,1.0,1.0,5023.0,579.0,2387.0,2.0,0.0,104.0,5.0,7.0,83.0,0.0,0.0,3.0,0.0,4.0,5.0,13.0,1580.0,2.0,0.0,0.0,3.0,0.0,139.0,0.0,1.0,0.0,330.0,6.0,11.0,34.0,0.0,24.0,259.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,4.0,4.0,0.0,14.0,2.0,6.0,1.0,3.0,1.0,2.0,12.0,0.0,0.0,4.0,3.0,5.0,8.0,1.0,2.0,0.0,11.0,77.0
2015-07-14,12.0,36364.0,2838.0,19.0,33173.0,22.0,6597.0,40261.0,4221.0,17.0,19617.0,76871.0,5533.0,62911.0,68504.0,23144.0,7.0,29737.0,30693.0,2854.0,61170.0,23.0,1898.0,39202.0,4165.0,12.0,4.0,1766.0,6.0,15.0,39.0,3674.0,52.0,3.0,16.0,14.0,12.0,31412.0,37.0,8930.0,54271.0,2532.0,2900.0,13.0,12.0,2595.0,2459.0,54190.0,29.0,7.0,13.0,16545.0,0.0,11.0,1107.0,12.0,15.0,23.0,827.0,12128.0,2787.0,10.0,6.0,35266.0,7.0,2076.0,2962.0,9468.0,1284.0,7.0,9.0,3079.0,5.0,5511.0,4239.0,6.0,9072.0,7448.0,4939.0,3.0,9.0,7364.0,953.0,12.0,3.0,6105.0,733.0,4.0,10.0,24.0,41.0,9.0,14.0,15.0,12.0,28.0,12.0,3.0,12.0,3552.0,40.0,3515.0,21.0,1.0,2901.0,11692.0,7.0,24.0,1879.0,1.0,0.0,2.0,2.0,5424.0,12143.0,1.0,0.0,4.0,13.0,0.0,6111.0,0.0,3.0,5170.0,683.0,2474.0,0.0,9.0,71.0,25.0,16.0,119.0,0.0,0.0,1.0,1.0,4.0,11.0,21.0,1249.0,4.0,1.0,0.0,11.0,0.0,78.0,0.0,5.0,2.0,216.0,3.0,21.0,48.0,2.0,11.0,169.0,3.0,2.0,9.0,3.0,1.0,0.0,26.0,7.0,0.0,4.0,4.0,0.0,30.0,3.0,3.0,2.0,9.0,6.0,1.0,4.0,1.0,2.0,3.0,2.0,18.0,10.0,5.0,2.0,0.0,9.0,66.0
2015-07-21,11.0,33174.0,3097.0,8.0,30197.0,19.0,6997.0,32462.0,4754.0,22.0,18549.0,79470.0,5963.0,66131.0,63904.0,21830.0,4.0,23211.0,27826.0,3103.0,61772.0,19.0,2041.0,36415.0,4433.0,15.0,7.0,1972.0,6.0,18.0,55.0,3944.0,48.0,7.0,37.0,10.0,7.0,28083.0,12.0,9372.0,55353.0,2929.0,3075.0,13.0,10.0,2763.0,2566.0,47080.0,34.0,12.0,23.0,0.0,0.0,17.0,1438.0,8.0,9.0,17.0,761.0,12949.0,2976.0,8.0,1.0,32557.0,4.0,2257.0,3079.0,10331.0,1351.0,4.0,10.0,4025.0,2.0,6614.0,4269.0,5.0,9555.0,7648.0,5155.0,8.0,7.0,7697.0,900.0,11.0,6.0,6325.0,880.0,10.0,11.0,32.0,3.0,5.0,7.0,20.0,15.0,18.0,7.0,7.0,9.0,3841.0,41.0,3754.0,20.0,2.0,3245.0,12301.0,7.0,4.0,1863.0,3.0,3.0,1.0,2.0,6038.0,12521.0,0.0,1.0,6.0,6.0,0.0,6798.0,2.0,6.0,5365.0,717.0,2619.0,1.0,3.0,46.0,25.0,11.0,113.0,0.0,3.0,1.0,0.0,0.0,6.0,16.0,1114.0,1.0,0.0,0.0,4.0,0.0,51.0,0.0,5.0,0.0,144.0,5.0,13.0,59.0,3.0,13.0,91.0,3.0,0.0,5.0,0.0,0.0,0.0,11.0,3.0,1.0,6.0,3.0,1.0,16.0,4.0,5.0,7.0,6.0,3.0,1.0,8.0,1.0,1.0,5.0,2.0,10.0,4.0,8.0,0.0,4.0,8.0,107.0
2015-07-28,14.0,31414.0,3192.0,20.0,26568.0,12.0,7184.0,29954.0,5095.0,32.0,16249.0,56207.0,6294.0,40583.0,36129.0,18615.0,10.0,23542.0,26006.0,3526.0,43888.0,26.0,2222.0,29721.0,4761.0,20.0,16.0,2589.0,33.0,31.0,90.0,4226.0,56.0,11.0,51.0,10.0,14.0,27210.0,20.0,9838.0,35672.0,3429.0,3105.0,24.0,17.0,3020.0,3158.0,34591.0,69.0,29.0,22.0,0.0,0.0,22.0,1511.0,25.0,13.0,48.0,905.0,13295.0,3685.0,15.0,13.0,26284.0,19.0,2493.0,3552.0,11377.0,1376.0,33.0,16.0,4727.0,15.0,7509.0,4790.0,25.0,10636.0,8574.0,5968.0,10.0,7.0,8388.0,910.0,12.0,10.0,7152.0,1010.0,6.0,11.0,43.0,0.0,9.0,21.0,29.0,18.0,22.0,0.0,10.0,13.0,4068.0,81.0,4170.0,54.0,9.0,3480.0,14148.0,14.0,1.0,2018.0,8.0,5.0,5.0,17.0,7022.0,12671.0,24.0,7.0,22.0,29.0,24.0,7097.0,7.0,5.0,5818.0,731.0,2681.0,5.0,8.0,44.0,17.0,7.0,193.0,4.0,6.0,6.0,4.0,15.0,14.0,31.0,985.0,3.0,18.0,17.0,21.0,16.0,84.0,7.0,7.0,15.0,117.0,38.0,36.0,57.0,4.0,10.0,86.0,8.0,5.0,14.0,7.0,7.0,6.0,24.0,10.0,3.0,8.0,7.0,5.0,88.0,5.0,2.0,6.0,5.0,5.0,2.0,17.0,0.0,0.0,3.0,7.0,14.0,0.0,13.0,1.0,7.0,19.0,98.0
